image_id,image_path,relative_path,label,class_name,folder_name,official_split,width,height,aspect_ratio,split
n02110806_2497,/root/data/stanford_dogs/Images/n02110806-basenji/n02110806_2497.jpg,n02110806-basenji/n02110806_2497.jpg,101,basenji,n02110806-basenji,official_train,640,426,1.5023474178403755,train
n02100735_2375,/root/data/stanford_dogs/Images/n02100735-English_setter/n02100735_2375.jpg,n02100735-English_setter/n02100735_2375.jpg,61,English setter,n02100735-English_setter,official_train,1992,1356,1.4690265486725664,train
n02107574_1083,/root/data/stanford_dogs/Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_1083.jpg,n02107574-Greater_Swiss_Mountain_dog/n02107574_1083.jpg,87,Greater Swiss Mountain dog,n02107574-Greater_Swiss_Mountain_dog,official_train,500,437,1.1441647597254005,train
n02092339_31,/root/data/stanford_dogs/Images/n02092339-Weimaraner/n02092339_31.jpg,n02092339-Weimaraner/n02092339_31.jpg,27,Weimaraner,n02092339-Weimaraner,official_train,360,325,1.1076923076923078,train
n02111889_4353,/root/data/stanford_dogs/Images/n02111889-Samoyed/n02111889_4353.jpg,n02111889-Samoyed/n02111889_4353.jpg,106,Samoyed,n02111889-Samoyed,official_train,500,375,1.3333333333333333,train
n02097209_1092,/root/data/stanford_dogs/Images/n02097209-standard_schnauzer/n02097209_1092.jpg,n02097209-standard_schnauzer/n02097209_1092.jpg,47,standard schnauzer,n02097209-standard_schnauzer,official_train,500,377,1.3262599469496021,train
n02105641_11387,/root/data/stanford_dogs/Images/n02105641-Old_English_sheepdog/n02105641_11387.jpg,n02105641-Old_English_sheepdog/n02105641_11387.jpg,78,Old English sheepdog,n02105641-Old_English_sheepdog,official_train,500,375,1.3333333333333333,train
n02100877_237,/root/data/stanford_dogs/Images/n02100877-Irish_setter/n02100877_237.jpg,n02100877-Irish_setter/n02100877_237.jpg,62,Irish setter,n02100877-Irish_setter,official_train,350,219,1.5981735159817352,train
n02105641_2750,/root/data/stanford_dogs/Images/n02105641-Old_English_sheepdog/n02105641_2750.jpg,n02105641-Old_English_sheepdog/n02105641_2750.jpg,78,Old English sheepdog,n02105641-Old_English_sheepdog,official_train,375,500,0.75,train
n02108422_4250,/root/data/stanford_dogs/Images/n02108422-bull_mastiff/n02108422_4250.jpg,n02108422-bull_mastiff/n02108422_4250.jpg,92,bull mastiff,n02108422-bull_mastiff,official_train,375,500,0.75,train
n02088238_10245,/root/data/stanford_dogs/Images/n02088238-basset/n02088238_10245.jpg,n02088238-basset/n02088238_10245.jpg,10,basset,n02088238-basset,official_train,500,375,1.3333333333333333,train
n02099429_416,/root/data/stanford_dogs/Images/n02099429-curly-coated_retriever/n02099429_416.jpg,n02099429-curly-coated_retriever/n02099429_416.jpg,55,curly-coated retriever,n02099429-curly-coated_retriever,official_train,400,300,1.3333333333333333,train
n02089078_3081,/root/data/stanford_dogs/Images/n02089078-black-and-tan_coonhound/n02089078_3081.jpg,n02089078-black-and-tan_coonhound/n02089078_3081.jpg,14,black-and-tan coonhound,n02089078-black-and-tan_coonhound,official_train,300,201,1.492537313432836,train
n02104365_3649,/root/data/stanford_dogs/Images/n02104365-schipperke/n02104365_3649.jpg,n02104365-schipperke/n02104365_3649.jpg,72,schipperke,n02104365-schipperke,official_train,500,375,1.3333333333333333,train
n02086646_20,/root/data/stanford_dogs/Images/n02086646-Blenheim_spaniel/n02086646_20.jpg,n02086646-Blenheim_spaniel/n02086646_20.jpg,5,Blenheim spaniel,n02086646-Blenheim_spaniel,official_train,500,333,1.5015015015015014,train
n02113023_12248,/root/data/stanford_dogs/Images/n02113023-Pembroke/n02113023_12248.jpg,n02113023-Pembroke/n02113023_12248.jpg,111,Pembroke,n02113023-Pembroke,official_train,500,375,1.3333333333333333,train
n02109961_5597,/root/data/stanford_dogs/Images/n02109961-Eskimo_dog/n02109961_5597.jpg,n02109961-Eskimo_dog/n02109961_5597.jpg,97,Eskimo dog,n02109961-Eskimo_dog,official_train,500,375,1.3333333333333333,train
n02096177_207,/root/data/stanford_dogs/Images/n02096177-cairn/n02096177_207.jpg,n02096177-cairn/n02096177_207.jpg,41,cairn,n02096177-cairn,official_train,500,475,1.0526315789473684,train
n02086646_1673,/root/data/stanford_dogs/Images/n02086646-Blenheim_spaniel/n02086646_1673.jpg,n02086646-Blenheim_spaniel/n02086646_1673.jpg,5,Blenheim spaniel,n02086646-Blenheim_spaniel,official_train,175,204,0.8578431372549019,train
n02105251_7294,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7294.jpg,n02105251-briard/n02105251_7294.jpg,75,briard,n02105251-briard,official_train,375,500,0.75,train
n02107574_2650,/root/data/stanford_dogs/Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_2650.jpg,n02107574-Greater_Swiss_Mountain_dog/n02107574_2650.jpg,87,Greater Swiss Mountain dog,n02107574-Greater_Swiss_Mountain_dog,official_train,375,500,0.75,train
n02091467_4951,/root/data/stanford_dogs/Images/n02091467-Norwegian_elkhound/n02091467_4951.jpg,n02091467-Norwegian_elkhound/n02091467_4951.jpg,23,Norwegian elkhound,n02091467-Norwegian_elkhound,official_train,300,275,1.0909090909090908,train
n02097658_3693,/root/data/stanford_dogs/Images/n02097658-silky_terrier/n02097658_3693.jpg,n02097658-silky_terrier/n02097658_3693.jpg,50,silky terrier,n02097658-silky_terrier,official_train,500,375,1.3333333333333333,train
n02100236_4723,/root/data/stanford_dogs/Images/n02100236-German_short-haired_pointer/n02100236_4723.jpg,n02100236-German_short-haired_pointer/n02100236_4723.jpg,59,German short-haired pointer,n02100236-German_short-haired_pointer,official_train,313,333,0.93993993993994,train
n02105855_5719,/root/data/stanford_dogs/Images/n02105855-Shetland_sheepdog/n02105855_5719.jpg,n02105855-Shetland_sheepdog/n02105855_5719.jpg,79,Shetland sheepdog,n02105855-Shetland_sheepdog,official_train,500,431,1.160092807424594,train
n02097298_3522,/root/data/stanford_dogs/Images/n02097298-Scotch_terrier/n02097298_3522.jpg,n02097298-Scotch_terrier/n02097298_3522.jpg,48,Scotch terrier,n02097298-Scotch_terrier,official_train,479,360,1.3305555555555555,train
n02107142_3488,/root/data/stanford_dogs/Images/n02107142-Doberman/n02107142_3488.jpg,n02107142-Doberman/n02107142_3488.jpg,85,Doberman,n02107142-Doberman,official_train,486,324,1.5,train
n02095889_6458,/root/data/stanford_dogs/Images/n02095889-Sealyham_terrier/n02095889_6458.jpg,n02095889-Sealyham_terrier/n02095889_6458.jpg,39,Sealyham terrier,n02095889-Sealyham_terrier,official_train,500,375,1.3333333333333333,train
n02100236_3460,/root/data/stanford_dogs/Images/n02100236-German_short-haired_pointer/n02100236_3460.jpg,n02100236-German_short-haired_pointer/n02100236_3460.jpg,59,German short-haired pointer,n02100236-German_short-haired_pointer,official_train,500,377,1.3262599469496021,train
n02091032_5093,/root/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_5093.jpg,n02091032-Italian_greyhound/n02091032_5093.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,306,300,1.02,train
n02101006_795,/root/data/stanford_dogs/Images/n02101006-Gordon_setter/n02101006_795.jpg,n02101006-Gordon_setter/n02101006_795.jpg,63,Gordon setter,n02101006-Gordon_setter,official_train,446,500,0.892,train
n02093991_168,/root/data/stanford_dogs/Images/n02093991-Irish_terrier/n02093991_168.jpg,n02093991-Irish_terrier/n02093991_168.jpg,33,Irish terrier,n02093991-Irish_terrier,official_train,300,239,1.2552301255230125,train
n02091635_6,/root/data/stanford_dogs/Images/n02091635-otterhound/n02091635_6.jpg,n02091635-otterhound/n02091635_6.jpg,24,otterhound,n02091635-otterhound,official_train,200,300,0.6666666666666666,train
n02088094_6430,/root/data/stanford_dogs/Images/n02088094-Afghan_hound/n02088094_6430.jpg,n02088094-Afghan_hound/n02088094_6430.jpg,9,Afghan hound,n02088094-Afghan_hound,official_train,375,500,0.75,train
n02087046_6476,/root/data/stanford_dogs/Images/n02087046-toy_terrier/n02087046_6476.jpg,n02087046-toy_terrier/n02087046_6476.jpg,7,toy terrier,n02087046-toy_terrier,official_train,500,375,1.3333333333333333,train
n02088632_2507,/root/data/stanford_dogs/Images/n02088632-bluetick/n02088632_2507.jpg,n02088632-bluetick/n02088632_2507.jpg,13,bluetick,n02088632-bluetick,official_train,290,290,1.0,train
n02099601_281,/root/data/stanford_dogs/Images/n02099601-golden_retriever/n02099601_281.jpg,n02099601-golden_retriever/n02099601_281.jpg,56,golden retriever,n02099601-golden_retriever,official_train,496,500,0.992,train
n02096585_12374,/root/data/stanford_dogs/Images/n02096585-Boston_bull/n02096585_12374.jpg,n02096585-Boston_bull/n02096585_12374.jpg,44,Boston bull,n02096585-Boston_bull,official_train,500,333,1.5015015015015014,train
n02105505_861,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_861.jpg,n02105505-komondor/n02105505_861.jpg,77,komondor,n02105505-komondor,official_train,300,225,1.3333333333333333,train
n02105056_5100,/root/data/stanford_dogs/Images/n02105056-groenendael/n02105056_5100.jpg,n02105056-groenendael/n02105056_5100.jpg,73,groenendael,n02105056-groenendael,official_train,225,300,0.75,train
n02110063_14782,/root/data/stanford_dogs/Images/n02110063-malamute/n02110063_14782.jpg,n02110063-malamute/n02110063_14782.jpg,98,malamute,n02110063-malamute,official_train,500,333,1.5015015015015014,train
n02099849_4322,/root/data/stanford_dogs/Images/n02099849-Chesapeake_Bay_retriever/n02099849_4322.jpg,n02099849-Chesapeake_Bay_retriever/n02099849_4322.jpg,58,Chesapeake Bay retriever,n02099849-Chesapeake_Bay_retriever,official_train,500,375,1.3333333333333333,train
n02089078_3893,/root/data/stanford_dogs/Images/n02089078-black-and-tan_coonhound/n02089078_3893.jpg,n02089078-black-and-tan_coonhound/n02089078_3893.jpg,14,black-and-tan coonhound,n02089078-black-and-tan_coonhound,official_train,330,381,0.8661417322834646,train
n02086646_567,/root/data/stanford_dogs/Images/n02086646-Blenheim_spaniel/n02086646_567.jpg,n02086646-Blenheim_spaniel/n02086646_567.jpg,5,Blenheim spaniel,n02086646-Blenheim_spaniel,official_train,1024,768,1.3333333333333333,train
n02102973_479,/root/data/stanford_dogs/Images/n02102973-Irish_water_spaniel/n02102973_479.jpg,n02102973-Irish_water_spaniel/n02102973_479.jpg,70,Irish water spaniel,n02102973-Irish_water_spaniel,official_train,331,500,0.662,train
n02105162_2830,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_2830.jpg,n02105162-malinois/n02105162_2830.jpg,74,malinois,n02105162-malinois,official_train,500,375,1.3333333333333333,train
n02099267_1573,/root/data/stanford_dogs/Images/n02099267-flat-coated_retriever/n02099267_1573.jpg,n02099267-flat-coated_retriever/n02099267_1573.jpg,54,flat-coated retriever,n02099267-flat-coated_retriever,official_train,500,375,1.3333333333333333,train
n02102177_2945,/root/data/stanford_dogs/Images/n02102177-Welsh_springer_spaniel/n02102177_2945.jpg,n02102177-Welsh_springer_spaniel/n02102177_2945.jpg,67,Welsh springer spaniel,n02102177-Welsh_springer_spaniel,official_train,500,375,1.3333333333333333,train
n02111889_5602,/root/data/stanford_dogs/Images/n02111889-Samoyed/n02111889_5602.jpg,n02111889-Samoyed/n02111889_5602.jpg,106,Samoyed,n02111889-Samoyed,official_train,500,375,1.3333333333333333,train
n02099712_6318,/root/data/stanford_dogs/Images/n02099712-Labrador_retriever/n02099712_6318.jpg,n02099712-Labrador_retriever/n02099712_6318.jpg,57,Labrador retriever,n02099712-Labrador_retriever,official_train,500,375,1.3333333333333333,train
n02095570_2936,/root/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_2936.jpg,n02095570-Lakeland_terrier/n02095570_2936.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_train,500,375,1.3333333333333333,train
n02085620_275,/root/data/stanford_dogs/Images/n02085620-Chihuahua/n02085620_275.jpg,n02085620-Chihuahua/n02085620_275.jpg,0,Chihuahua,n02085620-Chihuahua,official_train,500,333,1.5015015015015014,train
n02105251_7086,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_7086.jpg,n02105251-briard/n02105251_7086.jpg,75,briard,n02105251-briard,official_train,500,333,1.5015015015015014,train
n02097209_2845,/root/data/stanford_dogs/Images/n02097209-standard_schnauzer/n02097209_2845.jpg,n02097209-standard_schnauzer/n02097209_2845.jpg,47,standard schnauzer,n02097209-standard_schnauzer,official_train,225,270,0.8333333333333334,train
n02099712_8014,/root/data/stanford_dogs/Images/n02099712-Labrador_retriever/n02099712_8014.jpg,n02099712-Labrador_retriever/n02099712_8014.jpg,57,Labrador retriever,n02099712-Labrador_retriever,official_train,437,500,0.874,train
n02110063_12632,/root/data/stanford_dogs/Images/n02110063-malamute/n02110063_12632.jpg,n02110063-malamute/n02110063_12632.jpg,98,malamute,n02110063-malamute,official_train,500,375,1.3333333333333333,train
n02112137_17437,/root/data/stanford_dogs/Images/n02112137-chow/n02112137_17437.jpg,n02112137-chow/n02112137_17437.jpg,108,chow,n02112137-chow,official_train,500,375,1.3333333333333333,train
n02093754_8019,/root/data/stanford_dogs/Images/n02093754-Border_terrier/n02093754_8019.jpg,n02093754-Border_terrier/n02093754_8019.jpg,31,Border terrier,n02093754-Border_terrier,official_train,250,218,1.146788990825688,train
n02088094_4598,/root/data/stanford_dogs/Images/n02088094-Afghan_hound/n02088094_4598.jpg,n02088094-Afghan_hound/n02088094_4598.jpg,9,Afghan hound,n02088094-Afghan_hound,official_train,474,500,0.948,train
n02099267_3493,/root/data/stanford_dogs/Images/n02099267-flat-coated_retriever/n02099267_3493.jpg,n02099267-flat-coated_retriever/n02099267_3493.jpg,54,flat-coated retriever,n02099267-flat-coated_retriever,official_train,500,363,1.3774104683195592,train
n02106550_11564,/root/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_11564.jpg,n02106550-Rottweiler/n02106550_11564.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,337,1.4836795252225519,train
n02102973_2224,/root/data/stanford_dogs/Images/n02102973-Irish_water_spaniel/n02102973_2224.jpg,n02102973-Irish_water_spaniel/n02102973_2224.jpg,70,Irish water spaniel,n02102973-Irish_water_spaniel,official_train,500,375,1.3333333333333333,train
n02112706_1368,/root/data/stanford_dogs/Images/n02112706-Brabancon_griffon/n02112706_1368.jpg,n02112706-Brabancon_griffon/n02112706_1368.jpg,110,Brabancon griffon,n02112706-Brabancon_griffon,official_train,500,333,1.5015015015015014,train
n02096177_679,/root/data/stanford_dogs/Images/n02096177-cairn/n02096177_679.jpg,n02096177-cairn/n02096177_679.jpg,41,cairn,n02096177-cairn,official_train,500,375,1.3333333333333333,train
n02102318_9822,/root/data/stanford_dogs/Images/n02102318-cocker_spaniel/n02102318_9822.jpg,n02102318-cocker_spaniel/n02102318_9822.jpg,68,cocker spaniel,n02102318-cocker_spaniel,official_train,500,333,1.5015015015015014,train
n02107908_7553,/root/data/stanford_dogs/Images/n02107908-Appenzeller/n02107908_7553.jpg,n02107908-Appenzeller/n02107908_7553.jpg,89,Appenzeller,n02107908-Appenzeller,official_train,500,375,1.3333333333333333,train
n02090379_4708,/root/data/stanford_dogs/Images/n02090379-redbone/n02090379_4708.jpg,n02090379-redbone/n02090379_4708.jpg,17,redbone,n02090379-redbone,official_train,375,500,0.75,train
n02115913_678,/root/data/stanford_dogs/Images/n02115913-dhole/n02115913_678.jpg,n02115913-dhole/n02115913_678.jpg,118,dhole,n02115913-dhole,official_train,350,233,1.502145922746781,train
n02086079_10373,/root/data/stanford_dogs/Images/n02086079-Pekinese/n02086079_10373.jpg,n02086079-Pekinese/n02086079_10373.jpg,3,Pekinese,n02086079-Pekinese,official_train,375,500,0.75,train
n02116738_8662,/root/data/stanford_dogs/Images/n02116738-African_hunting_dog/n02116738_8662.jpg,n02116738-African_hunting_dog/n02116738_8662.jpg,119,African hunting dog,n02116738-African_hunting_dog,official_train,500,333,1.5015015015015014,train
n02108000_3491,/root/data/stanford_dogs/Images/n02108000-EntleBucher/n02108000_3491.jpg,n02108000-EntleBucher/n02108000_3491.jpg,90,EntleBucher,n02108000-EntleBucher,official_train,600,450,1.3333333333333333,train
n02099601_3073,/root/data/stanford_dogs/Images/n02099601-golden_retriever/n02099601_3073.jpg,n02099601-golden_retriever/n02099601_3073.jpg,56,golden retriever,n02099601-golden_retriever,official_train,501,373,1.3431635388739946,train
n02092339_2766,/root/data/stanford_dogs/Images/n02092339-Weimaraner/n02092339_2766.jpg,n02092339-Weimaraner/n02092339_2766.jpg,27,Weimaraner,n02092339-Weimaraner,official_train,500,342,1.4619883040935673,train
n02089973_437,/root/data/stanford_dogs/Images/n02089973-English_foxhound/n02089973_437.jpg,n02089973-English_foxhound/n02089973_437.jpg,16,English foxhound,n02089973-English_foxhound,official_train,180,240,0.75,train
n02096585_1856,/root/data/stanford_dogs/Images/n02096585-Boston_bull/n02096585_1856.jpg,n02096585-Boston_bull/n02096585_1856.jpg,44,Boston bull,n02096585-Boston_bull,official_train,500,384,1.3020833333333333,train
n02086646_2873,/root/data/stanford_dogs/Images/n02086646-Blenheim_spaniel/n02086646_2873.jpg,n02086646-Blenheim_spaniel/n02086646_2873.jpg,5,Blenheim spaniel,n02086646-Blenheim_spaniel,official_train,323,450,0.7177777777777777,train
n02100877_370,/root/data/stanford_dogs/Images/n02100877-Irish_setter/n02100877_370.jpg,n02100877-Irish_setter/n02100877_370.jpg,62,Irish setter,n02100877-Irish_setter,official_train,300,249,1.2048192771084338,train
n02107574_2100,/root/data/stanford_dogs/Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_2100.jpg,n02107574-Greater_Swiss_Mountain_dog/n02107574_2100.jpg,87,Greater Swiss Mountain dog,n02107574-Greater_Swiss_Mountain_dog,official_train,333,500,0.666,train
n02113978_2709,/root/data/stanford_dogs/Images/n02113978-Mexican_hairless/n02113978_2709.jpg,n02113978-Mexican_hairless/n02113978_2709.jpg,116,Mexican hairless,n02113978-Mexican_hairless,official_train,500,391,1.278772378516624,train
n02105251_5337,/root/data/stanford_dogs/Images/n02105251-briard/n02105251_5337.jpg,n02105251-briard/n02105251_5337.jpg,75,briard,n02105251-briard,official_train,409,500,0.818,train
n02089078_3078,/root/data/stanford_dogs/Images/n02089078-black-and-tan_coonhound/n02089078_3078.jpg,n02089078-black-and-tan_coonhound/n02089078_3078.jpg,14,black-and-tan coonhound,n02089078-black-and-tan_coonhound,official_train,250,223,1.1210762331838564,train
